CRID	Latitude	Longitude
1074926	41.74322013	-87.72285585
1074947	41.77386539	-87.67388971
1074964	41.768997	-87.66836
1074973	41.740915	-87.639227
1074974	41.853838	-87.709276
1074976	41.66659576	-87.63352945
1074981	41.743017	-87.652577
1074982	41.736112	-87.661322
1075017	41.69138	-87.701124
1075032	41.930347	-87.797417
1075047	41.691694	-87.668627
1075053	41.896947	-87.628486
1075063	41.803372	-87.633458
1075078	41.697958	-87.617511
1075104	41.91856	-87.764709
1075106	41.873699	-87.704716
1075110	41.692827	-87.605031
1075127	41.777521	-87.612804
1075143	41.85949706	-87.70208753
1075150	41.816942	-87.6315
1075163	41.749137	-87.600274
1075179	41.772342	-87.66201
1075184	41.843499	-87.695897
1075196	41.92812262	-87.72810293
1075206	41.661138	-87.642149
1075211	41.670395	-87.641165
1075219	41.670599	-87.635659
1075226	41.703041	-87.619252
1075239	41.872828	-87.700985
1075244	41.895518	-87.710198
1075252	41.88369193	-87.67915731
1075256	42.010878	-87.670137
1075274	41.69642225	-87.6138377
1075287	41.692827	-87.605031
1075298	41.830373	-87.646484
1075300	NA	NA
1075306	NA	NA
1075311	41.884145	-87.73144
1075324	41.78285867	-87.60901141
1075341	41.895483	-87.713873
1075360	41.920894	-87.697298
1075363	41.75051	-87.592541
1075371	41.68731	-87.664606
1075396	41.898701	-87.712918
1075416	42.01260742	-87.67882377
1075417	41.973674	-87.766524
1075428	41.811893	-87.64075
1075445	41.910906	-87.773051
1075458	41.707351	-87.611329
1075462	41.881672	-87.719787
1075468	41.756007	-87.635876
1075479	41.868763	-87.71062
1075485	41.744729	-87.647063
1075499	41.750488	-87.610061
1075511	41.858093	-87.627502
1075520	41.721946	-87.585659
1075547	41.858879	-87.723718
1075589	41.744557	-87.558832
1075593	41.775543	-87.664394
1075602	41.92364815	-87.79097483
1075617	41.799426	-87.599427
1075631	41.94603194	-87.75446109
1075635	41.872047	-87.68059
1075641	41.895801	-87.639281
1075658	41.849804	-87.71032819
1075663	41.871903	-87.715622
1075666	41.89770165	-87.7507719
1075688	41.773056	-87.610629
1075706	41.9451735	-87.83043741
1075715	41.772911	-87.618673
1075718	41.877859	-87.747575
1075725	41.860279	-87.709149
1075750	41.68388807	-87.62838254
1075756	41.813382	-87.704182
1075771	41.752304	-87.644085
1075777	41.867138	-87.720148
1075806	41.863227	-87.704517
1075808	41.879883	-87.731301
1075813	41.853092	-87.725481
1075815	41.85601854	-87.73222097
1075823	41.871903	-87.715622
1075825	41.96387978	-87.81679514
1075826	41.86339608	-87.72757055
1075844	41.947221	-87.655763
1075850	41.833679	-87.685486
1075864	41.773978	-87.642975
1075870	41.868184	-87.709158
1075901	41.942868	-87.759975
1075917	41.743332	-87.723314
1075926	41.66864653	-87.54054536
1075943	41.88225812	-87.74043731
1075960	41.752131	-87.584054
1075965	41.77901233	-87.57797961
1076007	41.76931	-87.645261
1076014	41.886269	-87.628753
1076026	41.66659576	-87.63352945
1076029	41.747147	-87.669639
1076037	41.878374	-87.742468
1076051	41.753593	-87.652853
1076082	41.78698767	-87.63779307
1076100	41.801582	-87.645673
1076119	41.844363	-87.716277
1076148	41.85617766	-87.72000579
1076161	41.685234	-87.630089
1076223	41.722815	-87.575801
1076239	41.88485404	-87.73069414
1076245	41.793674	-87.663415
1076246	41.878858	-87.744095
1076250	41.65187735	-87.60088448
1076257	41.784065	-87.605635
1076267	41.8157	-87.694735
1076274	41.692827	-87.605031
1076294	41.75409358	-87.60568904
1076303	41.821555	-87.61849
1076310	41.889555	-87.723647
1076328	41.950316	-87.700581
1076341	41.923657	-87.788024
1076420	41.923954	-87.722735
1076426	41.687188	-87.659481
1076434	41.788505	-87.655079
1076442	41.867967	-87.701787
1076459	41.896381	-87.648813
1076483	41.743872	-87.703677
1076484	41.87950437	-87.73053756
1076490	41.75234012	-87.65620325
1076502	41.71469287	-87.60909886
1076510	41.87864661	-87.70306431
1076548	41.76306238	-87.67122688
1076553	41.693522	-87.538
1076577	41.747318	-87.602643
1076582	41.74902879	-87.55011568
1076599	41.903378	-87.679233
1076657	41.940211	-87.649034
1076663	41.794553	-87.665443
1076665	41.867524	-87.714755
1076680	41.707788	-87.567181
1076687	41.89737	-87.715337
1076695	41.895185	-87.713536
1076696	41.844373	-87.72828
1076699	41.746658	-87.601415
1076704	41.76968445	-87.58373152
1076707	41.924238	-87.746353
1076716	41.766833	-87.605623
1076729	41.756619	-87.587279
1076737	41.768878	-87.642056
1076738	41.92084	-87.775747
1076765	41.872047	-87.68059
1076784	41.77431599	-87.64459275
1076808	41.87378564	-87.74992639
1076849	41.874359	-87.725444
1076882	41.78663501	-87.65953826
1076914	41.692322	-87.672729
